Name,Region,Year,Color,Castes,AlcoholPercentage,Producer,MinimunPrice,MaximumPrice,Judge,JudgeRating,Date,JudgeNotes,Label,Link
Fronteira Grande Reserva 2015,DOC Douro,2015,Red,"Touriga Nacional, Touriga Franca, Tinto Roriz e Sousão",14.5,"Casa Agrícola Manuel Joaquim Caldeira, Lda",20.0,25.0,Rui Roboredo Madeira,16.5,Março 2019,"Apresenta uma cor rubi muito concentrada no centro e um rebordo de tonalidade violácea brilhante, o nariz revela elegantes e frescos aromas florais envolvidos por uma fina sensação tostada e especiada, num fundo delicadamente vegetal e até balsâmico, na boca é um vinho encorpado, estruturado e agradavelmente volumoso, com os taninos a evidenciarem elegância e ao mesmo tempo complexidade e juventude, no paladar realce para o seu carácter frutado e especiado, muito bem conjugado pelas notas de barrica, com o final de boca a terminar de uma forma agradavelmente persistente.","Fronteira Grande Reserva é um vinho inspirado nos nossos antepassados, vinho com estágio de 18 meses em barricas Francesa e Americana, que lhe transmite muita  elegância, Castas típicas do Douro Vinhateiro, Touriga Nacional, Touriga Franca, Tinto Roriz e Sousão. Produto natural, Sujeito a criar Depósito com a idade.",https://osvinhos.blogspot.com/2019/08/5229-fronteira-grande-reserva-2015-tinto.html
Fronteira Selecção do Enólogo 2003,DOC Douro,2003,Red,"Touriga Nacional, Touriga Franca e Tinta Roriz",14.5,Quinta da Fronteira - Companhia das Quintas,4.0,7.5,João Corrêa e Nuno do Ó,16.0,Maio 2009,"Apresenta uma cor avermelhada e uns aromas muito frutados, fazendo lembrar ameixas maduras, tudo aliado a notas de cacau e algum chocolate vindas do estágio em carvalho, na boca mostra uns taninos bem polidos, graças ao tempo em garrafa, uma certa elegância e uma interessante estrutura, estão mais notórias as especiarias face à fruta, mas o equilíbrio é a nota dominante, o final é bem agradável e com boa persistência.","Nas margens do Douro superior, em pleno parque natural, erguem-se as vinhas de Fronteira. Este vinho nasce da combinação das castas Touriga Nacional, Touriga Franca e Tinta Roriz plantadas nos patamares de xisto. A fermentação a 28ºC de uvas seleccionadas e um estágio prolongado brindam-nos com este vinho de aroma complexo onde as variadas especiarias aparecem sobre as notas de cacau e frutos pretos. Na boca revela elegância, frescura e grande complexidade, com taninos polidos pelo estágio em garrafa. Especialmente recomendado para acompanhar pratos de caça, cogumelos e queijos. Deve ser decantado e servido à temperatura de 17ºC.",https://osvinhos.blogspot.pt/2010/04/1285-fronteira-seleccao-do-enologo-2003.html
Frontera Chardonnay 2007,Chile,2007,White,Chardonnay,13.0,Viña Concha y Toro S.A.,4.0,7.5,Marcelo Papa,15.0,Agosto 2009,"Apresenta uma cor pálida e um nariz que faz lembrar frutos tropicais e um certo mineral e vegetal, na boca mostram-se os citrinos, tem um volume médio e uma acidez interessante, o final é curto/médio e muito suave.",-,https://osvinhos.blogspot.pt/2010/08/1438-frontera-chardonnay-2007-branco.html
Frontera Sauvignon Blanc 2007,Chile,2007,White,Sauvignon Blanc,13.5,Viña Concha y Toro S.A.,4.0,7.5,Marcelo Papa,14.5,Novembro 2008,"Cor palha e nariz sem grande intensidade, contando com notas citrinas e leves notas frutadas, o paladar é delicado e conta com uma acidez média, é um vinho de prova fácil e fresco, o final é curto e ligeiramente seco.","Winemaker's Note: A smooth Cabernet Sauvignon full of cassis and black cherries complemented by hints of mocha and dark chocolate. Food Match: A great choice to match with red mears, herby dishes or mature cheeses.",https://osvinhos.blogspot.pt/2010/01/1194-frontera-sauvignon-blanc-2007.html
Fulgor 2011,Regional Lisboa,2011,White,Arinto e Fernão Pires,12.0,"Sociedade Agricola Quinta da Folgorosa, Lda",2.0,4.0,Diogo Pereira e José Melícias,14.0,Maio 2014,"Cor amarela de tonalidade citrina e nariz fresco e moderadamente marcado pelos aromas de fruta tropical e citrinos, bem como um leve toque floral, na boca é um vinho delicado, fácil e muito directo, com um paladar pouco frutado e uma acidez pouco expressiva, o final de boca é curto.",-,https://osvinhos.blogspot.pt/2015/05/3596-fulgor-2011-branco.html
Fusão 2008,Regional Alentejo,2008,Red,Syrah e Trincadeira,14.0,"F. N. F. Sociedade Agrícola, Lda",15.0,20.0,Joaquim Bastardo,16.0,Novembro 2013,"Cor granada intensa e nariz rico em aromas de fruta madura combinada com um leve toque especiado e tostado, na boca é um vinho equilibrado, profundo, com um volume médio e taninos firmes, no paladar destaca-se a fruta e um delicado toque vegetal, bem como diversas especiarias e delicadas notas de barrica, termina com um comprimento e uma persistência de expressão média.","Variedades: 25% Syrah, 25% Tinta Caiada, 25% Touriga Nacional, 25% Trincadeira. 6 meses em barricas de carvalho francês.",https://osvinhos.blogspot.pt/2014/09/3290-fusao-2008-tinto.html
Gadiva Reserva 2007,null,2007,Red,"Touriga Nacional, Touriga Franca e Tinta Roriz",13.5,"Lavradores de Feitoria, Vinhos de Quinta S.A.",7.5,10.0,Paulo Ruão,16.0,Janeiro 2011,"Cor rubi intensa e nariz rico em notas de frutos vermelhos e do bosque, misturadas de forma subtil por um complexo toque de madeira, na boca é um vinho com um corpo bem preenchido, fruta limpa e uma elegância capaz de agradar a qualquer um, taninos redondos e agradável complexidade, termina médio/longo.","O Gadiva Reserva foi feito a partir de uma selecção das melhores uvas no vale do Douro provenientes de vinhas viradas a sul, de forma a termos um vinho rico e complexo. Com uma cor viva e jovem, neste vinho predomina o carácter da fruta e uma madeira bem casada. Tem uma boca intensa com notas de frutos vermelhis, e suave acidez e taninos que lhe conferem um longo final. Tem um grande potencial de envelhecimento.",https://osvinhos.blogspot.pt/2011/08/1880-gadiva-reserva-2007-tinto.html
Gaião 2004,Regional Alentejo,2004,Red,"Aragonês, Trincadeira, e Castelão",14.0,Quinta da Romeira - Companhia das Quintas,2.0,4.0,João Corrêa e Nuno de Ó,13.5,Abril 2006,"Aromas medianos a combinar com o final de boca, leve toque a madeira.","Castas: Aragonês, Trincadeira e Castelão. Vinificação: Fermentação a 28ºC, com maceração durante 10 dias, seguida de um estágio de 3 meses em barris de carvalho Francês. Prova:  Cor grenat, limpo e vinoso, de aroma médio a frutos maduros, que combinam com o suave toque da madeira. Na boca é um vinho quente, equilibrado, redondo de corpo médio, ideal para acompanhar caça, carnes assadas ou com especiarias e queijos.",https://osvinhos.blogspot.pt/2006/01/30-gaio-2004-tinto.html
Gaião 2014,Regional Alentejo,2014,Red,"Aragonez, Trincadeira, Syrah e Alicante Bouschet",14.0,Companhia das Quintas - SAQRC S.A.,2.0,4.0,Frederico Vilar Gomes e Joaquim Mendes,14.5,Agosto 2015,"Cor rubi com laivos avermelhados e nariz muito aromático, onde os frutos silvestres e a fruta vermelha combinam com delicadas notas florais e até vegetais, na boca é um vinho correcto, com taninos redondos e um paladar frutado e ligeiramente especiado, o final de boca termina com um comprimento curto.","Colorido, vivo e destemido, o gaio (Garrulus glandarius) é que ave admirada em Portugal, desde tempos ancestrais. Talvez por isso o seu nome de raiz céltica inspirou a nomear locais de norte a sul, como o Monte do Gaião, na região de Borba. Aqui nasceu este vinho 40% Aragonez, 40% Trincadeira, 15% Syrah e 5% Alicante Bouschet. Um tinto cheio, quente e frutado, a honrar o nome que leva. 15º/16ºC.",https://osvinhos.blogspot.pt/2016/07/4081-gaiao-2014-tinto.html
Gaivosa Primeiros Anos 2008,DOC Douro,2008,Red,"Tinta Amarela, Sousão e Touriga Nacional",14.5,Domingos Alves de Sousa,10.0,12.5,Anselmo Mendes e Tiago Alves de Sousa,16.0,Agosto 2011,"Apresenta uma cor rubi de média intensidade e um nariz muito aromático e rico em aromas florais, frutos do bosque e uma leve sensação abaunilhada, na boca é um vinho muito agradável, cheio de fruta, onde a madeira está muito bem integrada e o paladar conta ainda com leves sensações de chocolate e especiarias, o final de boca tem um comprimento médio/longo e uma persistência muito interessante.","O futuro dos vinhos da Gaivosa continua a desenhar-se nas suas vinhas. O Primeiros Anos representa um desses passos. De vinhas recentemente reestruturadas, recorrendo-se a todo um conjunto de criteriosos e inovadores técnicos, mas com um respeito profundo pelos ensinamentos das vinhas velhas e uma vontade de aprofundar cada vez mais o seu ""terroir"". Estes são os seus primeiros frutos. As primeiras promessas do que as vinhas novas do Alto para o futuro nos reservam. Castas: Tinta Amarela, Sousão e Touriga Nacional.",https://osvinhos.blogspot.pt/2011/09/1905-gaivosa-primeiros-anos-2008-tinto.html
Gaivosa Primeiros Anos 2009,DOC Douro,2009,Red,"Tinta Amarela, Sousão e Touriga Nacional",14.5,Domingos Alves de Sousa,10.0,12.5,Anselmo Mendes e Tiago Alves de Sousa,16.0,Janeiro 2013,"Cor rubi e nariz agradavelmente preenchido por frescas notas florais e fruta vermelha, aliadas a delicadas notas vegetais e especiadas, num fundo mais tostado e também mineral, na boca é um vinho delicado, com estrutura e taninos bem integrados num conjunto com um volume bem interessante, o paladar revela fruta madura e delicadas notas de barrica, termina relativamente prolongado e persistente.","O futuro dos vinhos da Gaivosa continua a desenhar-se nas suas vinhas. O Primeiros Anos representa um desses passos. De vinhas recentemente reestruturadas, recorrendo-se a todo um conjunto de criteriosos e inovadores técnicos, mas com um respeito profundo pelos ensinamentos das vinhas velhas e uma vontade de aprofundar cada vez mais o seu ""terroir"". Estes são os seus primeiros frutos. As primeiras promessas do que as vinhas novas do Alto para o futuro nos reservam. Castas: Tinta Amarela, Sousão e Touriga Nacional.",https://osvinhos.blogspot.pt/2012/09/2357-gaivosa-primeiros-anos-2009-tinto.html
Galeria Pinot Noir 2001,Regional Beiras,2001,Red,Pinot Noir,13.5,"Caves Aliança, SA",4.0,7.5,Francisco Antunes,14.0,Agosto 2006,"O aroma da fruta está presente mas os taninos revelam um pouco de acidez, a madeira sente-se no paladar e o final é médio.","Convictos do grande potencial desta casta, recuperamos um património vitícola há largos anos desaparecido, criando assim este Galeria Pinot Noir, decor rubi, frutado, suave, elegante e com uma suave nuance de madeira que advém do seu curto estágio em barricas de carvalho francês.",https://osvinhos.blogspot.pt/2006/06/169-galeria-pinot-noir-2001-tinto.html
Gambozinos Reserva 2003,DOC Douro,2003,Red,Tinta Roriz e Touriga Nacional,13.0,"Cabanas do Castanheiro - Casa Agricola, Lda",10.0,12.5,Jean-Hughes Gros,15.5,Julho 2009,"Cor rubi no centro e ligeiramente acastanhada à volta, tem um nariz que rapidamente faz lembrar notas de couro e algumas especiarias, sinal de ligeira evolução, com o evoluir da prova a fruta madura dá um ar da sua graça, na boca apresenta uma interessante estrutura, onde os taninos estão bem polidos e as especiaria dominantes, tem um final suave e delicado.",-,https://osvinhos.blogspot.pt/2010/08/1420-gambozinos-reserva-2003-tinto.html
Gatão 2005,Mesa Trás-os-Montes,2005,Rosé,"Alvarelhão, Tinta Carvalha, Tinta Roriz, Touriga Nacional, Tinta Barroca e Outras",10.5,"Sociedade dos Vinhos Borges, SA",2.0,4.0,Hélder Cunha e Anselmo Mendes,13.0,Agosto 2006,"Cor bem clarinha e de aromas não muito frutados e pouco requintados, no paladar melhora um pouco, o seu final é demasiado curto.","Pratos recomendados: ideal com carnes leves, aves, massas, pizzas e todo o tipo de entradas", Temperatura: 8-10ºC.
Gavinha Reserva 2001,DOC Beiras,2001,Red,Tinta Roriz e Touriga Franca,13.0,"Caves do Salgueiral, Lda",4.0,7.5,João Silva e Sousa e Anselmo Mendes,15.0,Novembro 2006,"Aromas evidentes a frutos maduros, notas ligeiras de madeira bem presentes e final de boca agradavelmente persistente.",-,https://osvinhos.blogspot.pt/2006/04/94-gavinha-reserva-2001-tinto.html
GC08 2009,DOC Douro,2009,White,"Viosinho, Rabigato e Fernão Pires",14.0,M.V. Borges Gonçalves Costa,7.5,10.0,Jerry Luper e Gabriela Canossa,15.0,Julho 2012,"Cor amarela com delicados reflexos dourados, o nariz revela uma delicadas notas de fruta tropical madura amparadas por um certo vegetal, na boca é um vinho redondo, com alguma estrutura e volume e um paladar frutado e ligeiramente especiado, terminando com um final de boca curto/médio, quer em termos de comprimento, quer na persistência.","GC'08 homenageia tradição e modernidade. Gastão Costa é fundador da empresa… 2008 o primeiro. Ano de vinificação própria. Um perfil duriense marcadamente contemporâneo. De cor citrina, este branco apresenta nariz elegante, sedutor e boca complexa com subtil madeira. Foram produzidas 3200 garrafas.",https://osvinhos.blogspot.pt/2013/05/2649-gc08-2009-branco.html
Gérard Bertrand Cigalus 2009,França,2009,Red,Cabernet Sauvignon e Merlot,14.5,Gérard Bertrand,20.0,25.0,Gérard Bertrand,16.5,Outubro 2012,"Cor rubi intensa e concentrada, nariz dominado pelas notas vegetais, apimentadas e ainda atractivas sugestões de fruta preta e um ligeiro toque mentolado, na boca é um vinho encorpado, envolvente e sedutor, conta com um paladar rico em notas de fruta preta, especiarias e um suave mas elegante toque mineral, evolui para um certo terroso e resinoso, terminado de forma longa e persistente.","Récolté, élevé et mis en bouteille.",https://osvinhos.blogspot.pt/2013/01/2498-gerard-bertrand-cigalus-2009-tinto.html
Gérard Bertrand Cigalus 2010,França,2010,White,"Chardonnay, Viognier e Sauvignon Blanc",14.5,Gérard Bertrand,20.0,25.0,Gérard Bertrand,16.5,Outubro 2012,"Cor amarela brilhante com delicados reflexos esverdeados, no nariz destacam-se as notas de fruta madura aliadas a um leve mas fresco toque floral e um subtil especiado, responsável pela atractiva complexidade que o vinho apresenta, no decorrer da prova aparecem as notas cítricas e ainda um delicado toque abaunilhado, na boca é um vinho estruturado, muito equilibrado e envolvente, revela um paladar frutado, tostado e algo seco, bem como delicadas notas vegetais e amanteigadas, termina longo, seco e persistente.","Pour créer des vins d'excellence dans le sud de la France, Gérard Bertrand a choisi à Cigalus la voie de la biodynamie. Une viticulture qui renforce l'expression du terroir et la typicité des cépages issus des meilleures parcelles du domaine: Chardonnay (70%), Viognier (20%) et Sauvignon Blanc (10%). A servir à 11ºC aves des Noix de Saint Jacques poêlées, des poissons en sauce ou à l'apéritif.",https://osvinhos.blogspot.pt/2013/02/2518-gerard-bertrand-cigalus-2010-branco.html
